2021-08-20 21:43:11,73.0,21.0
2021-08-20 21:43:12,73.0,21.0
2021-08-20 21:43:13,73.0,20.9
2021-08-20 21:43:14,73.0,20.9
2021-08-20 21:43:15,73.0,21.0
2021-08-20 21:43:16,73.0,21.0
2021-08-20 21:43:17,73.0,21.0
2021-08-20 21:43:18,73.0,21.0
2021-08-20 21:43:19,73.0,21.0
2021-08-20 21:43:20,73.0,21.0
2021-08-20 21:43:21,73.0,21.0
2021-08-20 21:43:22,73.0,21.0
2021-08-20 21:43:23,73.0,21.0
2021-08-20 21:43:24,73.0,21.0
2021-08-20 21:43:25,73.0,21.0
2021-08-20 21:43:26,73.0,21.0
2021-08-20 21:43:27,73.0,21.0
2021-08-20 21:43:28,73.0,21.0
2021-08-20 21:43:29,73.0,21.0
2021-08-20 21:43:30,73.0,21.0
2021-08-20 21:43:31,73.0,21.0
2021-08-20 21:43:32,73.0,21.0
2021-08-20 21:43:33,73.0,21.0
2021-08-20 21:43:34,73.0,21.0
2021-08-20 21:43:35,73.0,21.0
2021-08-20 21:43:36,73.0,21.0
2021-08-20 21:43:37,73.0,21.0
2021-08-20 21:43:38,73.0,21.0
2021-08-20 21:43:39,73.0,21.0
2021-08-20 21:43:40,73.0,21.0
2021-08-20 21:43:41,73.0,21.0
2021-08-20 21:43:42,73.0,21.0
2021-08-20 21:43:43,73.0,21.0
2021-08-20 21:43:44,73.0,21.0
2021-08-20 21:43:45,73.0,21.0
2021-08-20 21:43:46,73.0,21.0
2021-08-20 21:43:47,73.0,21.0
2021-08-20 21:43:48,73.0,21.0
2021-08-20 21:43:49,73.0,21.0
2021-08-20 21:43:50,73.0,21.0
2021-08-20 21:43:52,73.0,21.0
2021-08-20 21:43:53,73.0,21.0
2021-08-20 21:43:54,73.0,21.0
2021-08-20 21:43:55,73.0,21.0
2021-08-20 21:43:56,73.0,21.0
2021-08-20 21:43:57,73.0,21.0
2021-08-20 21:43:58,73.0,21.0
2021-08-20 21:43:59,73.0,21.0
2021-08-20 21:44:00,73.0,21.0
2021-08-20 21:44:01,73.0,21.0
2021-08-20 21:44:02,73.0,21.0
2021-08-20 21:44:03,73.0,21.0
2021-08-20 21:44:04,73.0,21.0
2021-08-20 21:44:05,73.0,21.0
2021-08-20 21:44:06,73.0,21.0
2021-08-20 21:44:07,73.0,21.0
2021-08-20 21:44:08,73.0,21.0
2021-08-20 21:44:09,73.0,21.0
2021-08-20 21:44:10,73.0,21.0
2021-08-20 21:44:11,73.0,21.0
2021-08-20 21:44:12,73.0,21.0
2021-08-20 21:44:13,73.0,21.0
2021-08-20 21:44:14,73.0,21.0
2021-08-20 21:44:15,73.0,21.0
2021-08-20 21:44:16,73.0,21.0
2021-08-20 21:44:17,73.0,21.0
2021-08-20 21:44:18,73.0,21.0
2021-08-20 21:44:19,73.0,21.0
2021-08-20 21:44:20,73.0,21.0
2021-08-20 21:44:21,73.0,21.0
2021-08-20 21:44:22,73.0,21.0
2021-08-20 21:44:23,73.0,21.0
2021-08-20 21:44:24,73.0,21.0
2021-08-20 21:44:25,73.0,21.0
2021-08-20 21:44:26,73.0,21.0
2021-08-20 21:44:27,73.0,21.0
2021-08-20 21:44:28,73.0,21.0
2021-08-20 21:44:29,73.0,21.0
2021-08-20 21:44:30,73.0,21.0
2021-08-20 21:44:31,73.0,21.0
2021-08-20 21:44:32,73.0,21.0
2021-08-20 21:44:33,73.0,21.0
2021-08-20 21:44:34,73.0,21.0
2021-08-20 21:44:35,73.0,21.0
2021-08-20 21:44:36,73.0,21.0
2021-08-20 21:44:37,73.0,21.0
2021-08-20 21:44:38,73.0,21.0
2021-08-20 21:44:39,73.0,21.0
2021-08-20 21:44:40,73.0,21.0
2021-08-20 21:44:41,73.0,21.0
2021-08-20 21:44:42,73.0,21.0
2021-08-20 21:44:43,73.0,21.0
2021-08-20 21:44:44,73.0,21.0
2021-08-20 21:44:45,73.0,21.0
2021-08-20 21:44:46,73.0,21.0
2021-08-20 21:44:47,73.0,21.0
2021-08-20 21:44:48,73.0,21.0
2021-08-20 21:44:49,73.0,21.0
2021-08-20 21:44:50,73.0,21.0
2021-08-20 21:44:51,73.0,21.0
2021-08-20 21:44:52,73.0,21.0
2021-08-20 21:44:53,73.0,21.0
2021-08-20 21:44:54,73.0,21.0
2021-08-20 21:44:55,73.0,21.0
2021-08-20 21:44:56,73.0,21.0
2021-08-20 21:44:57,73.0,21.0
2021-08-20 21:44:58,73.0,21.0
2021-08-20 21:44:59,73.0,21.0
2021-08-20 21:45:00,73.0,21.0
2021-08-20 21:45:01,73.0,21.0
2021-08-20 21:45:02,73.0,21.0
2021-08-20 21:45:03,73.0,21.0
2021-08-20 21:45:04,73.0,21.0
2021-08-20 21:45:05,73.0,21.0
2021-08-20 21:45:07,73.0,21.0
2021-08-20 21:45:08,73.0,21.0
2021-08-20 21:45:09,73.0,21.0
2021-08-20 21:45:10,73.0,21.0
2021-08-20 21:45:11,73.0,21.0
2021-08-20 21:45:12,73.0,21.0
2021-08-20 21:45:13,73.0,21.0
2021-08-20 21:45:14,73.0,21.0
2021-08-20 21:45:15,73.0,21.1
2021-08-20 21:45:16,73.0,21.1
2021-08-20 21:45:17,73.0,21.1
2021-08-20 21:45:18,73.0,21.1
2021-08-20 21:45:19,73.0,21.0
2021-08-20 21:45:20,73.0,21.0
2021-08-20 21:45:21,73.0,21.1
2021-08-20 21:45:22,73.0,21.1
2021-08-20 21:45:23,73.0,21.1
2021-08-20 21:45:24,73.0,21.1
2021-08-20 21:45:25,73.0,21.1
2021-08-20 21:45:26,73.0,21.1
2021-08-20 21:45:27,73.0,21.1
2021-08-20 21:45:28,73.0,21.1
2021-08-20 21:45:29,73.0,21.1
2021-08-20 21:45:30,73.0,21.1
2021-08-20 21:45:31,73.0,21.1
2021-08-20 21:45:32,73.0,21.1
2021-08-20 21:45:33,73.0,21.1
2021-08-20 21:45:34,73.0,21.1
2021-08-20 21:45:35,73.0,21.1
2021-08-20 21:45:36,73.0,21.1
2021-08-20 21:45:37,73.0,21.1
2021-08-20 21:45:38,73.0,21.1
2021-08-20 21:45:39,73.0,21.1
2021-08-20 21:45:40,73.0,21.1
2021-08-20 21:45:41,73.0,21.1
2021-08-20 21:45:42,73.0,21.1
2021-08-20 21:45:43,73.0,21.1
2021-08-20 21:45:44,73.0,21.1
2021-08-20 21:45:45,73.0,21.1
2021-08-20 21:45:46,73.0,21.1
2021-08-20 21:45:47,73.0,21.1
2021-08-20 21:45:48,73.0,21.1
2021-08-20 21:45:49,73.0,21.1
2021-08-20 21:45:50,73.0,21.1
2021-08-20 21:45:51,73.0,21.1
2021-08-20 21:45:52,73.0,21.1
2021-08-20 21:45:53,73.0,21.1
2021-08-20 21:45:54,73.0,21.1
2021-08-20 21:45:55,72.0,21.1
2021-08-20 21:45:56,72.0,21.1
2021-08-20 21:45:57,73.0,21.1
2021-08-20 21:45:58,73.0,21.1
2021-08-20 21:45:59,72.0,21.1
2021-08-20 21:46:00,72.0,21.1
2021-08-20 21:46:01,73.0,21.1
2021-08-20 21:46:02,73.0,21.1
2021-08-20 21:46:03,72.0,21.1
2021-08-20 21:46:04,72.0,21.1
2021-08-20 21:46:05,72.0,21.1
2021-08-20 21:46:06,72.0,21.1
2021-08-20 21:46:07,72.0,21.1
2021-08-20 21:46:08,72.0,21.1
2021-08-20 21:46:09,72.0,21.1
2021-08-20 21:46:10,72.0,21.1
2021-08-20 21:46:11,72.0,21.1
2021-08-20 21:46:12,72.0,21.1
2021-08-20 21:46:13,72.0,21.1
2021-08-20 21:46:14,72.0,21.1
2021-08-20 21:46:15,72.0,21.1
2021-08-20 21:46:16,72.0,21.1
2021-08-20 21:46:17,72.0,21.1
2021-08-20 21:46:18,72.0,21.1
2021-08-20 21:46:20,72.0,21.1
2021-08-20 21:46:21,72.0,21.1
2021-08-20 21:46:22,72.0,21.1
2021-08-20 21:46:23,72.0,21.1
2021-08-20 21:46:24,72.0,21.1
2021-08-20 21:46:25,72.0,21.1
2021-08-20 21:46:26,72.0,21.1
2021-08-20 21:46:27,72.0,21.1
2021-08-20 21:46:28,72.0,21.1
2021-08-20 21:46:29,72.0,21.1
2021-08-20 21:46:30,72.0,21.1
2021-08-20 21:46:31,72.0,21.1
2021-08-20 21:46:32,72.0,21.1
2021-08-20 21:46:33,72.0,21.1
2021-08-20 21:46:34,72.0,21.1
2021-08-20 21:46:35,72.0,21.1
2021-08-20 21:46:36,72.0,21.1
2021-08-20 21:46:37,72.0,21.1
2021-08-20 21:46:38,72.0,21.1
2021-08-20 21:46:39,72.0,21.1
2021-08-20 21:46:40,72.0,21.1
2021-08-20 21:46:41,72.0,21.1
2021-08-20 21:46:42,72.0,21.1
2021-08-20 21:46:43,72.0,21.1
2021-08-20 21:46:44,72.0,21.1
2021-08-20 21:46:45,72.0,21.1
2021-08-20 21:46:46,72.0,21.1
2021-08-20 21:46:47,72.0,21.1
2021-08-20 21:46:48,72.0,21.1
2021-08-20 21:46:49,72.0,21.1
2021-08-20 21:46:50,72.0,21.1
2021-08-20 21:46:51,72.0,21.1
2021-08-20 21:46:52,72.0,21.1
2021-08-20 21:46:53,72.0,21.1
2021-08-20 21:46:54,72.0,21.1
2021-08-20 21:46:55,72.0,21.1
2021-08-20 21:46:56,72.0,21.1
2021-08-20 21:46:57,72.0,21.1
2021-08-20 21:46:58,72.0,21.1
2021-08-20 21:46:59,72.0,21.1
2021-08-20 21:47:00,72.0,21.1
2021-08-20 21:47:01,72.0,21.1
2021-08-20 21:47:02,72.0,21.1
2021-08-20 21:47:03,72.0,21.1
2021-08-20 21:47:04,72.0,21.1
2021-08-20 21:47:05,72.0,21.1
2021-08-20 21:47:06,72.0,21.1
2021-08-20 21:47:07,72.0,21.1
2021-08-20 21:47:08,72.0,21.1
2021-08-20 21:47:09,72.0,21.1
2021-08-20 21:47:10,72.0,21.1
2021-08-20 21:47:11,72.0,21.1
2021-08-20 21:47:12,72.0,21.1
2021-08-20 21:47:13,72.0,21.1
2021-08-20 21:47:14,72.0,21.1
2021-08-20 21:47:15,72.0,21.1
2021-08-20 21:47:16,72.0,21.1
2021-08-20 21:47:17,72.0,21.1
2021-08-20 21:47:18,72.0,21.1
2021-08-20 21:47:19,72.0,21.1
2021-08-20 21:47:20,72.0,21.1
2021-08-20 21:47:21,72.0,21.1
2021-08-20 21:47:22,72.0,21.1
2021-08-20 21:47:23,72.0,21.1
2021-08-20 21:47:24,72.0,21.1
2021-08-20 21:47:25,72.0,21.1
2021-08-20 21:47:26,72.0,21.1
2021-08-20 21:47:27,72.0,21.1
2021-08-20 21:47:28,72.0,21.1
2021-08-20 21:47:29,72.0,21.1
2021-08-20 21:47:30,72.0,21.1
2021-08-20 21:47:31,72.0,21.1
2021-08-20 21:47:32,72.0,21.1
2021-08-20 21:47:34,72.0,21.1
2021-08-20 21:47:35,72.0,21.1
2021-08-20 21:47:36,72.0,21.1
2021-08-20 21:47:37,72.0,21.1
2021-08-20 21:47:38,72.0,21.1
2021-08-20 21:47:39,72.0,21.1
2021-08-20 21:47:40,72.0,21.1
2021-08-20 21:47:41,72.0,21.1
2021-08-20 21:47:42,72.0,21.1
2021-08-20 21:47:43,72.0,21.1
2021-08-20 21:47:44,72.0,21.1
2021-08-20 21:47:45,72.0,21.1
2021-08-20 21:47:46,72.0,21.1
2021-08-20 21:47:47,72.0,21.1
2021-08-20 21:47:48,72.0,21.1
2021-08-20 21:47:49,72.0,21.1
2021-08-20 21:47:50,72.0,21.1
2021-08-20 21:47:51,72.0,21.1
2021-08-20 21:47:52,72.0,21.1
2021-08-20 21:47:53,72.0,21.1
2021-08-20 21:47:54,72.0,21.1
2021-08-20 21:47:55,72.0,21.1
2021-08-20 21:47:56,72.0,21.1
2021-08-20 21:47:57,72.0,21.1
2021-08-20 21:47:58,72.0,21.1
2021-08-20 21:47:59,72.0,21.1
2021-08-20 21:48:00,72.0,21.1
2021-08-20 21:48:01,72.0,21.1
2021-08-20 21:48:02,72.0,21.1
2021-08-20 21:48:03,72.0,21.1
2021-08-20 21:48:04,72.0,21.1
2021-08-20 21:48:05,72.0,21.1
2021-08-20 21:48:06,72.0,21.1
2021-08-20 21:48:07,72.0,21.1
2021-08-20 21:48:08,72.0,21.1
2021-08-20 21:48:09,72.0,21.1
2021-08-20 21:48:10,72.0,21.1
2021-08-20 21:48:11,72.0,21.1
2021-08-20 21:48:12,72.0,21.1
2021-08-20 21:48:13,72.0,21.1
2021-08-20 21:48:14,72.0,21.1
2021-08-20 21:48:15,72.0,21.1
2021-08-20 21:48:16,72.0,21.1
2021-08-20 21:48:17,72.0,21.1
2021-08-20 21:48:18,72.0,21.1
2021-08-20 21:48:19,72.0,21.1
2021-08-20 21:48:20,72.0,21.1
2021-08-20 21:48:21,72.0,21.1
2021-08-20 21:48:22,72.0,21.1
2021-08-20 21:48:23,72.0,21.1
2021-08-20 21:48:24,72.0,21.1
2021-08-20 21:48:25,72.0,21.2
2021-08-20 21:48:26,72.0,21.2
2021-08-20 21:48:27,72.0,21.2
2021-08-20 21:48:28,72.0,21.2
2021-08-20 21:48:29,72.0,21.2
2021-08-20 21:48:30,72.0,21.2
2021-08-20 21:48:31,72.0,21.2
2021-08-20 21:48:32,72.0,21.2
2021-08-20 21:48:33,72.0,21.2
2021-08-20 21:48:34,72.0,21.2
2021-08-20 21:48:35,72.0,21.3
2021-08-20 21:48:36,72.0,21.3
2021-08-20 21:48:37,72.0,21.3
2021-08-20 21:48:38,72.0,21.3
2021-08-20 21:48:39,72.0,21.3
2021-08-20 21:48:40,72.0,21.3
2021-08-20 21:48:41,72.0,21.3
2021-08-20 21:48:42,72.0,21.3
2021-08-20 21:48:43,72.0,21.4
2021-08-20 21:48:44,72.0,21.4
2021-08-20 21:48:45,72.0,21.4
2021-08-20 21:48:46,72.0,21.4
2021-08-20 21:48:48,72.0,21.4
2021-08-20 21:48:49,72.0,21.4
2021-08-20 21:48:50,72.0,21.4
2021-08-20 21:48:51,72.0,21.4
2021-08-20 21:48:52,72.0,21.4
2021-08-20 21:48:53,72.0,21.4
2021-08-20 21:48:54,72.0,21.4
2021-08-20 21:48:55,72.0,21.4
2021-08-20 21:48:56,72.0,21.4
2021-08-20 21:48:57,72.0,21.4
2021-08-20 21:48:58,72.0,21.4
2021-08-20 21:48:59,72.0,21.4
2021-08-20 21:49:00,72.0,21.4
2021-08-20 21:49:01,72.0,21.4
2021-08-20 21:49:02,72.0,21.4
2021-08-20 21:49:03,72.0,21.4
2021-08-20 21:49:04,72.0,21.4
2021-08-20 21:49:05,72.0,21.4
2021-08-20 21:49:06,72.0,21.4
2021-08-20 21:49:07,72.0,21.4
2021-08-20 21:49:08,72.0,21.4
2021-08-20 21:49:09,72.0,21.4
2021-08-20 21:49:10,72.0,21.4
2021-08-20 21:49:11,72.0,21.4
2021-08-20 21:49:12,72.0,21.4
2021-08-20 21:49:13,72.0,21.4
2021-08-20 21:49:14,72.0,21.4
2021-08-20 21:49:15,72.0,21.4
2021-08-20 21:49:16,72.0,21.4
2021-08-20 21:49:17,72.0,21.4
2021-08-20 21:49:18,72.0,21.4
2021-08-20 21:49:19,72.0,21.4
2021-08-20 21:49:20,72.0,21.4
2021-08-20 21:49:21,72.0,21.4
2021-08-20 21:49:22,72.0,21.4
2021-08-20 21:49:23,72.0,21.4
2021-08-20 21:49:24,71.0,21.4
2021-08-20 21:49:25,71.0,21.4
2021-08-20 21:49:26,71.0,21.4
2021-08-20 21:49:27,71.0,21.4
2021-08-20 21:49:28,71.0,21.4
2021-08-20 21:49:29,71.0,21.4
2021-08-20 21:49:30,71.0,21.4
2021-08-20 21:49:31,71.0,21.4
2021-08-20 21:49:32,71.0,21.4
2021-08-20 21:49:33,71.0,21.4
2021-08-20 21:49:34,71.0,21.4
2021-08-20 21:49:35,71.0,21.4
2021-08-20 21:49:36,71.0,21.4
2021-08-20 21:49:37,71.0,21.4
2021-08-20 21:49:38,71.0,21.4
2021-08-20 21:49:39,71.0,21.4
2021-08-20 21:49:40,71.0,21.4
2021-08-20 21:49:41,71.0,21.4
2021-08-20 21:49:42,71.0,21.4
2021-08-20 21:49:43,71.0,21.4
2021-08-20 21:49:44,71.0,21.4
2021-08-20 21:49:45,71.0,21.4
2021-08-20 21:49:46,71.0,21.4
2021-08-20 21:49:47,71.0,21.4
2021-08-20 21:49:48,71.0,21.4
2021-08-20 21:49:49,71.0,21.4
2021-08-20 21:49:50,71.0,21.4
2021-08-20 21:49:51,71.0,21.4
2021-08-20 21:49:52,71.0,21.4
2021-08-20 21:49:53,71.0,21.4
2021-08-20 21:49:54,71.0,21.4
2021-08-20 21:49:55,71.0,21.4
2021-08-20 21:49:56,71.0,21.4
2021-08-20 21:49:57,71.0,21.4
2021-08-20 21:49:58,71.0,21.4
2021-08-20 21:49:59,71.0,21.4
2021-08-20 21:50:01,71.0,21.4
2021-08-20 21:50:02,71.0,21.4
2021-08-20 21:50:03,71.0,21.4
2021-08-20 21:50:04,71.0,21.4
2021-08-20 21:50:05,71.0,21.4
2021-08-20 21:50:06,71.0,21.4
2021-08-20 21:50:07,71.0,21.4
2021-08-20 21:50:08,71.0,21.4
2021-08-20 21:50:09,71.0,21.4
2021-08-20 21:50:10,71.0,21.4
2021-08-20 21:50:11,71.0,21.3
2021-08-20 21:50:12,71.0,21.3
2021-08-20 21:50:13,71.0,21.3
2021-08-20 21:50:14,71.0,21.3
2021-08-20 21:50:15,71.0,21.3
2021-08-20 21:50:16,71.0,21.3
2021-08-20 21:50:17,71.0,21.3
2021-08-20 21:50:18,71.0,21.3
2021-08-20 21:50:19,71.0,21.3
2021-08-20 21:50:20,71.0,21.3
2021-08-20 21:50:21,71.0,21.3
2021-08-20 21:50:22,71.0,21.3
2021-08-20 21:50:23,71.0,21.3
2021-08-20 21:50:24,71.0,21.3
2021-08-20 21:50:25,71.0,21.3
2021-08-20 21:50:26,71.0,21.3
2021-08-20 21:50:27,71.0,21.3
2021-08-20 21:50:28,71.0,21.3
2021-08-20 21:50:29,71.0,21.3
2021-08-20 21:50:30,71.0,21.3
2021-08-20 21:50:31,71.0,21.3
2021-08-20 21:50:32,71.0,21.3
2021-08-20 21:50:33,71.0,21.3
2021-08-20 21:50:34,71.0,21.3
2021-08-20 21:50:35,71.0,21.3
2021-08-20 21:50:36,71.0,21.3
2021-08-20 21:50:37,71.0,21.3
2021-08-20 21:50:38,71.0,21.3
2021-08-20 21:50:39,71.0,21.3
2021-08-20 21:50:40,71.0,21.3
2021-08-20 21:50:41,71.0,21.3
2021-08-20 21:50:42,71.0,21.3
2021-08-20 21:50:43,71.0,21.3
2021-08-20 21:50:44,71.0,21.3
2021-08-20 21:50:45,71.0,21.3
2021-08-20 21:50:46,71.0,21.3
2021-08-20 21:50:47,71.0,21.3
2021-08-20 21:50:48,71.0,21.3
2021-08-20 21:50:49,71.0,21.3
